t(s),Total solute volume 1,Total retention volume 1,Total 1 volume 1,Total 2 volume 1,Total 3 volume 1,Total 4 volume 1,Total 5 volume 1
168.14133018131986,1.69418517038727e+17,1.750097229198951e+17,746022013363822.2,2757083234905.917,19862796222009.2,670090927724707.4,4152473060622729.0
171.60415678494627,1.710824654024956e+17,1.7682550349323488e+17,753349083396965.1,2841235411870.8403,20469014103037.895,690428418745890.5,4275950339081542.5
175.1362399206452,1.72760460463286e+17,1.7865951482302163e+17,760738006883523.4,2927875862407.286,21093155360418.363,711362121492105.4,4402933200137445.5
178.73896471905812,1.7445259597874765e+17,1.805119642256412e+17,768189196675319.8,3017076282129.9062,21735736356424.645,732909006466277.6,4533517231113078.0
182.41374401343927,1.7615896533056304e+17,1.8238306160920115e+17,775703063968589.8,3108910363878.811,22397287834948.715,755086509211475.6,4667800507259154.0
186.16201889370805,1.77879661495558e+17,1.8427301951767293e+17,783280018176783.8,3203453850344.949,23078355300355.76,777912542311707.5,4805883652475630.0
189.9852592715822,1.796147770161279e+17,1.8618205317592512e+17,790920466800327.1,3300784587945.9644,23779499405337.652,801405507671493.1,4947869901332043.0
193.88496445701387,1.8136440396998336e+17,1.8811038053567926e+17,798624815293401.0,3400982581976.063,24501296347936.844,825584309079629.5,5093865162393036.0
197.86266374615414,1.8312863393923414e+17,1.90058222322404e+17,806393466927817.2,3504130053054.3804,25244338277915.05,850468365062734.6,5243978082848175.0
201.91991702107723,1.8490755797884346e+17,1.9202580208317635e+17,814226822654092.8,3610311494895.8057,26009233712640.9,876077622034384.8,5398320114436889.0
206.05831536149879,1.867012665844778e+17,1.9401334623552813e+17,822125280959896.9,3719613733429.674,26796607962678.18,902432567745872.5,5557005580648289.0
